Nordkapp71|España es un estado fallido desde 1978 en el que se legalizó al PSOE y al PCE. Son partidos totalitarios, lo fueron desde su fundación y lo siguen siendo hoy. En los años 30 nos llevaron a la Guerra Civil; guerra que perdieron y que hoy, polarizando a la sociedad, nos llevan al enfrentamiento y a la ruina una vez más. No aceptan la alternancia y odian lo privado y la libertad del individuo. Han destrozado a la nación en unión con los separatismos; y ahora como antes usan modos mafiosos para ir contra cualquier institución que les describa y persiga sus fechorías. Con estas bandas no hay solución posible. España se fue al carajo y los españoles no nos damos por enterados. ¡Qué desgracia!
nocomments|@ADELE_ #230 Cerrar @ nocomments # 220 "Por se le permite" es un comienzo fantástico, señor. En fin, estudie, nunca es tarde. mejoraré mis pulsaciones en WhatsApp. Ante su incultura le indicó que ponía "Por ESO se le permite [..]" Por lo demás, la sociedad no le debe nada a sus padres, todo lo contrario. Difame, que solo se refleja a sí mismo y a los de su calaña.
QUUUUEEEEEE|@Quetevotetxapapote #321 Cerrar Ojo a esto: Un segundo juzgado imputa a los autores de los 'protocolos de la vergüenza' del gobierno de Ayuso en las residencias. También están citados, por primera vez, el ex responsable de las ambulancias SUMMA 112 de la Comunidad de Madrid y la geriatra del hospital Severo Ochoa de Leganés. TIC, TAC, TIC, TAC,... muy bien campeón,que se sepa y que actúen,ahora bien,que tal contra la corrupción de los tuyos?Como paladín de la justicia y gran samaritano deberías denunciarlo todo,pero ,ah sorpresa,como eres un farsante,vale solo la de los demás...anda pagafantas,dale al teclado a ver si consigue salir del túnel....
Mary_Laskas|@ADELE_ #309 Cerrar Otro día mas y nadie, nadie contesta a unoquepasTaba, el bebé del foro. Y entonces tira su sonajero al suelo y hace pucheritos. Los demócratas ríen. No. Son 86 contando a Adele, fimosis de Menguele.
duncan_idaho|PSOE, ciento cuarenta años robando. Y matando también, siempre que han podido.
Kermita|No hay Administración que se libre de estas tácticas. ¿Cuantos contratados temporales han sido declarados indefinidos de las Administraciones? Cuanto más pequeña la Administración, más enchufes. En algunos casos la renovación de sus contratos fue negligencia, en la mayoría fue intencionado, con un plan premeditado desde el inicio. Y el capítulo final es la estabilización con la Ley 20​/2021. Miles de empleados públicos que no se han examinado nunca o a lo sumo hicieron un test.
duncan_idaho|@MenosLamentoyMasAccion #312 Cerrar @ uno_que_pasaba # 301 ah sí? O sea que entraban más por Barajas que por Heathrow o Charles de Gaulle en París? Tú teoría no se sostiene. Madrid fue la región en EUROPA con mas mortalidad durante la pandemia, por los protocolos de la vergüenza, que abandonaron a los mayores su suerte. Usted es un mentiroso. Hubo más mortalidad en Castilla la Mancha y en Cataluña, sin ir más lejos.
Raquel20_21|Socialismo en estado puro. Estos eran los que venían a terminar con la corrupción, y desde el minuto 0 vienen mintiendo. Nada peor puede hacer a este país ningún partido, ni aunque fuera de extrema derecha, que por lo menos son constitucionalistas y demócratas.
Madison|Otro escándalo más y suma y sigue. Por eso el PSOE está tan enfurecido con la UCO y no les quieren dejar hacer su trabajo. Pues ajo y agua. Si no hubieran robado no estarían con el agua al cuello como están ahora.
Quetevotetxapapote|Ojo a esto: Un segundo juzgado imputa a los autores de los 'protocolos de la vergüenza' del gobierno de Ayuso en las residencias. También están citados, por primera vez, el ex responsable de las ambulancias SUMMA 112 de la Comunidad de Madrid y la geriatra del hospital Severo Ochoa de Leganés. TIC, TAC, TIC, TAC,...
PIENSA_QUE|CÁRCEL "POR ROBO" DE DINERO PÚBLICO
ElVentorro|El juez Peinado reconoce que se confundió entre dos empresas y renuncia a investigar el rescate de Air Europa
ChasOne|@kimtoyou #299 Cerrar No me pilla por sorpresa. Está mañana e ido al ayuntamiento y ya he visto lo que hay. Tenía cita a las 9:00 y llegué el primero. A las 9:15 llego el entrevistador y empezó a llenarse la oficina. Muchas gente que no hacía nada..., pero nada de nada. Ahí van nuestros impuestos. Por lo menos le han atendido y ha logrado obtener cita. Pruebe solicitar cita para la TGSS! Ya vera.
Colectivo|Hay permiso ya de los jueces y de la fiscalía para apalear a esta gente? Creo que hay jurisprudencia y es legal .
Colectivo|Ya ser del PSOE y enchufado es ser un trozo de carne. Un medrador de la sociedad que hay que mantener para que no ribe mucho
andoni1988|@FURILO #314 Cerrar @ andoni1988 # 305 Se nota que no eres rojo, porque no mientes...jijijijijijiji .. rojo verde azul ..pregunta a cualquier gallego por baltar y la diputacion de orense.....o lea sobre el tribunal de cuentas y la coincidencia estadistica de funcionarios con identicos apellidos de altos cargos.esto no va de colores va de enchufes de el PP y PSOE
FURILO|@andoni1988 #305 Cerrar si la UCO se dedica a invesitgar enchufados que vaya a galicia y moriran todos los que trabajen en la UCO de viejos y seguiran encontrando enchuifados de el PP Se nota que no eres rojo, porque no mientes...jijijijijijiji ..
FURILO|@ElVentorro #311 Cerrar Un segundo juzgado imputa a ex altos cargos de Ayuso por los ¿protocolos de la vergüenza¿ de las residencias madrileñas Esa peli la echan en el cine Callao!!
MenosLamentoyMasAccion|@uno_que_pasaba #301 Cerrar @ MenosLamentoyMasAccion # 274 Barajas, punta de entrada a Madrid, no hacía falta controles porque teníamos la mejor sanidad del mundo y sólo habrían unos pocos casos aislados, control de acceso desde Barajas, gobierno central, además de la manifestación más multitudinaria tal vez sólo igualada por Barcelona, había que ir porque el machismo mataba más, ahí lo tienes. ah sí? O sea que entraban más por Barajas que por Heathrow o Charles de Gaulle en París? Tú teoría no se sostiene. Madrid fue la región en EUROPA con mas mortalidad durante la pandemia, por los protocolos de la vergüenza, que abandonaron a los mayores su suerte.
ElVentorro|Un segundo juzgado imputa a ex altos cargos de Ayuso por los ¿protocolos de la vergüenza¿ de las residencias madrileñas
Juan_1973|Esto es el Socialismo: Robar a manos llenas aprovechando la ignorancia de sus votantes
ADELE_|Otro día mas y nadie, nadie contesta a unoquepasTaba, el bebé del foro. Y entonces tira su sonajero al suelo y hace pucheritos. Los demócratas ríen.
uno_que_pasaba|@uno_que_pasaba #301 Cerrar @ MenosLamentoyMasAccion # 274 Barajas, punta de entrada a Madrid, no hacía falta controles porque teníamos la mejor sanidad del mundo y sólo habrían unos pocos casos aislados, control de acceso desde Barajas, gobierno central, además de la manifestación más multitudinaria tal vez sólo igualada por Barcelona, había que ir porque el machismo mataba más, ahí lo tienes. barajas, punto, no sé por qué me salió punta y no me di cuenta.
MenosLamentoyMasAccion|@uno_que_pasaba #301 Cerrar @ MenosLamentoyMasAccion # 274 Barajas, punta de entrada a Madrid, no hacía falta controles porque teníamos la mejor sanidad del mundo y sólo habrían unos pocos casos aislados, control de acceso desde Barajas, gobierno central, además de la manifestación más multitudinaria tal vez sólo igualada por Barcelona, había que ir porque el machismo mataba más, ahí lo tienes. teníamos laeñ mejor sanidad efectivamente, hasta que la Espe empezó a desmantelarla, ahora continúan Ayuso y Bonilla entre otros gobiernos liberales de derechas.
ElVentorro|El juez agota las diligencias sin hallar ninguna prueba de que el fiscal general filtrase los mensajes de la pareja de Ayuso
andoni1988|si la UCO se dedica a invesitgar enchufados que vaya a galicia y moriran todos los que trabajen en la UCO de viejos y seguiran encontrando enchuifados de el PP
PTdP|Y otra más... dale, venga, a ver cuál es la siguiente y nos volveremos a echar unas risas con las justificaciones
andoni1988|@zorin #293 Cerrar En chufados en la administración paralela que creo el PSOE hay miles. Los andaluces los conocen, son su vecino, su cuñado. Er Juanma dijo los mandaría a su casa y ya va por la segunda legislatura. ¿ Han visto ustedes manifestaciones y gente quemando contenedores en Anda lucía? Pues eso. en galicia es igual ,,y en madrid tambien
J64|@ADELE_ #242 Cerrar @ duncan_idaho # 227 ¿Qué delito ha cometido Begoña, señor? Y dese prisa, el autobús del Imserso está esperando. me pensaba que los fantasmas van de blanco,vaya personaje y fanático.
uno_que_pasaba|@MenosLamentoyMasAccion #274 Cerrar @ Zark_7 # 256 anda tontolabas Ya que no sabes que Madrid en pandemia, tuvo el más alto índice de mortalidad de toda Europa, y son datos de investigación Europeos y no de España. Barajas, punta de entrada a Madrid, no hacía falta controles porque teníamos la mejor sanidad del mundo y sólo habrían unos pocos casos aislados, control de acceso desde Barajas, gobierno central, además de la manifestación más multitudinaria tal vez sólo igualada por Barcelona, había que ir porque el machismo mataba más, ahí lo tienes.
uno_que_pasaba|@enriqueyahoo #291 Cerrar Todo esto es un bulo de la ultraderecha y la derecha extrema. espero que sea sarcasmo.
kimtoyou|No me pilla por sorpresa. Está mañana e ido al ayuntamiento y ya he visto lo que hay. Tenía cita a las 9:00 y llegué el primero. A las 9:15 llego el entrevistador y empezó a llenarse la oficina. Muchas gente que no hacía nada..., pero nada de nada. Ahí van nuestros impuestos.
uno_que_pasaba|@ADELE_ #242 Cerrar @ duncan_idaho # 227 ¿Qué delito ha cometido Begoña, señor? Y dese prisa, el autobús del Imserso está esperando. a tí no te espera, para eso te tendrían que dejar salir de la residencia.
Zark_7|@Segistobre #278 Cerrar Juan Vicente Bonilla, que fue jefe de Fuentes de la UCO y que ahora ocupa un cargo en el Gobierno de Isabel Díaz Ayuso, ha sido acusado de ocultar ¿información crítica¿ en los sucesivos procedimientos que lograban incoar desde la Guardia Civil para beneficiar al Partido Popular. En una denuncia que fue presentada en el Juzgado Central de Instrucción número 5, a cargo del juez Santiago Pedraz, se señala que también hay una serie de guardias civiles que junto con Bonilla estarían obteniendo información directamente de las bases de datos de la Guardia Civil, asesorando en técnicas de contravigilancia e investigaciones para beneficiar al PP. Empezáis el turno de tarde en Ferraz a las 15.00?
uno_que_pasaba|@ADELE_ #242 Cerrar @ duncan_idaho # 227 ¿Qué delito ha cometido Begoña, señor? Y dese prisa, el autobús del Imserso está esperando. ya te los dirá el juez.
mimundo69|Hay mucha gente deseosa de recibir un sueldo sin trabajar, hay mucha gente que sólo le preocupa su ahora y su persona, hay mucha gente que está dispuesta a vivir de lo público porque "para que se lo lleve otro, me lo quedo yo". Pero ahora el problema más grave es que se han saltado la ley, se está cambiando la legislación, se están aprobando leyes inconstitucionales y se está atacando a todos los que intentan frenar esta destrucción de los poderes públicos.
El_democrata|"...El presidente del Gobierno conocía a Leire Díez, que ha trascendido estos días en los medios de comunicación como una de las fontaneras del PSOE, y tenía trato con ella, al menos desde el año 2011. Es lo que se deduce de los mensajes publicados por Pedro Sánchez en Twitter, hoy X, en los que mencionaba a la militante socialista cántabra.."
zorin|En chufados en la administración paralela que creo el PSOE hay miles. Los andaluces los conocen, son su vecino, su cuñado. Er Juanma dijo los mandaría a su casa y ya va por la segunda legislatura. ¿ Han visto ustedes manifestaciones y gente quemando contenedores en Anda lucía? Pues eso.
JFenix|@Segistobre #278 Cerrar Juan Vicente Bonilla, que fue jefe de Fuentes de la UCO y que ahora ocupa un cargo en el Gobierno de Isabel Díaz Ayuso, ha sido acusado de ocultar ¿información crítica¿ en los sucesivos procedimientos que lograban incoar desde la Guardia Civil para beneficiar al Partido Popular. En una denuncia que fue presentada en el Juzgado Central de Instrucción número 5, a cargo del juez Santiago Pedraz, se señala que también hay una serie de guardias civiles que junto con Bonilla estarían obteniendo información directamente de las bases de datos de la Guardia Civil, asesorando en técnicas de contravigilancia e investigaciones para beneficiar al PP. es doloroso ver como está el gobierno, verdad?, lo peor es que esto no ha terminado y van a seguir saliendo cosas hasta que se vaya. A alguien muy gordo le ha hecho algo. Debería de irse, para qte prolongar la agonía
enriqueyahoo|Todo esto es un bulo de la ultraderecha y la derecha extrema.
MenosLamentoyMasAccion|@Pirulas3 #267 Cerrar @ Sociolisto # 194 Sí, la identidad está perdiendo credibilidad. Si escribes como Observarlo o como Corán tendrás más. Hala, buenos burkas... el argumentos Pirulero... jajajaja, no sabes ni escribir ni explicarte. Ve al colegio, edúcate que más vale muy tarde, que nunca.
uno_que_pasaba|@Segistobre #278 Cerrar Juan Vicente Bonilla, que fue jefe de Fuentes de la UCO y que ahora ocupa un cargo en el Gobierno de Isabel Díaz Ayuso, ha sido acusado de ocultar ¿información crítica¿ en los sucesivos procedimientos que lograban incoar desde la Guardia Civil para beneficiar al Partido Popular. En una denuncia que fue presentada en el Juzgado Central de Instrucción número 5, a cargo del juez Santiago Pedraz, se señala que también hay una serie de guardias civiles que junto con Bonilla estarían obteniendo información directamente de las bases de datos de la Guardia Civil, asesorando en técnicas de contravigilancia e investigaciones para beneficiar al PP. ¿Y quien lo acusa, Segis?
uno_que_pasaba|@andoni1988 #247 Cerrar @ Penjamo20 # 241 vaya a galicia es lo mismo con el PP ¿Qué dices que es lo mismo en Galicia, exactamente?
rickopinion|@MenosLamentoyMasAccion #261 Cerrar @ Penjamo20 # 241 42 años de ruina dices. La mayor transformación social y económica en la historia de Andalucía, ha ocurrido en los primeros post dictadura. De tener una población mayormente analfabeta, ha pasado a ser educada, moderna, industrializada, autónoma, competente, y un motor económico importante dentro del estado por el turismo, por ejemplo. Oiga los que niegan y tergiversan la realidad como usted, deberian consultar a un sicólogo o pedir ayuda profesional, quizá así puedan ayudarle a ver la realidad. siguen siendo 42 años de latrocinio, todo lo positivo de la evolución de Andalucía no tiene nada que ver con la PSOE, es a pesar de la PSOE y su robo continuo de dinero público, podría haber sucedido con mucho menor gasto público y sin dedicarlo a comprar votos en una red clientelar mafiosa.
MenosLamentoyMasAccion|@rafatoni #254 Cerrar @ ADELE_ # 231 , te permites licencias de hechos que están en el juzgado y que todavía se están investigando. De todas maneras los 228 son de dos comunidades, una del PSOE y la otra del PP. no te confundas si la comunidad valenciana está gobernada por el PP en la Dana, y el que tenía que haber avisado a la población fue la Generalitat valenciana, no te hagas hagas pajas mentales.
121321|@uno_que_pasaba #258 Cerrar @ N0RL # 252 Efectivamente, y hasta hace poco decíais que los ultra ricos especuladores ganan mientras la gente de la calle cada vez es más pobre, por algún milagro ahora veis una medalla para el gobierno porque el IBEX sube ¿Por qué de pronto eso os alegra tanto? exacto, son tan contradictorios, estan tan perdidos, que lo que hoy es malo, si interesa que lo sea, mañana es bueno...vamos sube el ibex, o sea los accionistas especuladores se forran y ves a todo el zurderio, el de los del puño, el de los oprimidos, el de los que pierden cuando el especulador gana...la mar de contentos...simplemente por agarrarse a algo positivo...aunque sea a un clavo ardiendo...asi son ellos...esa es la coherencia del actual zurderio...pero bueno no hay que olvidar que la cupula del zurderio vive como esos especuladores y hasta pueden ser parte de ellos, mientras engañan a los bobos como que son sus defensores...jajjaja para que haya listos, la cupula, tambien tiene que haber tontos, los seguidores...
Zark_7|@MenosLamentoyMasAccion #274 Cerrar @ Zark_7 # 256 anda tontolabas Ya que no sabes que Madrid en pandemia, tuvo el más alto índice de mortalidad de toda Europa, y son datos de investigación Europeos y no de España. España, 150.000 muertos gracias a la inoperancia de Sánchez. "Solamente tendremos tres o cuatro casos..."
Arribas32|La Guardia Civil es la única institución que nos puede sacar de esta decadencia democrática de corrupción que estamos padeciendo
uno_que_pasaba|@ADELE_ #238 Cerrar @ Dilbert # 237 Pues claro que la corrupción del PSOE existe, amigo mío. La corrupción está en todas partes. Lo que no tiene sentido es que El Mundo nos haga creer que en el PP no hay corrupción ,cuando ayer mismo imputaron al novio de Ayuso, o teniendo en cuenta que la sede del PP está pagada con dinero negro. Pero si el mundo en su momento habló de la corrupción del PP.
uno_que_pasaba|@ADELE_ #245 Cerrar @ JIMA # 233 No, ahora los rojos vamos a votar a Vox. Es que de repente nos gusta su alegre franquismo, no sé. a tí todo te parece alegre, sobre todo si te lo inventas. Ya sabemos que vas a votar a SUMAR, no te enrolles.
Tomasone|@N0RL #252 Cerrar El Ibex 35 apunta a su mejor mes de mayo de toda la historia. El índice nacional sube cerca del 7% a falta de cerrar la sesión de este viernes con los bancos disparados. Diez comentarios tiene esta noticia. Es que esto del corrupto PSOE os motiva a los rogelios, que os pasan lista, y os pueden dejar sin el bocata de chopper
Alma_del_Averno|Si no fuera por los enchufes, las paguitas, el robo sistemático. Habría tanto socialista muerto de hambre, tirados por el suelo y cagados encima, que el hedor sería insoportable. Deberíamos entenderlo.
Segistobre|Juan Vicente Bonilla, que fue jefe de Fuentes de la UCO y que ahora ocupa un cargo en el Gobierno de Isabel Díaz Ayuso, ha sido acusado de ocultar ¿información crítica¿ en los sucesivos procedimientos que lograban incoar desde la Guardia Civil para beneficiar al Partido Popular. En una denuncia que fue presentada en el Juzgado Central de Instrucción número 5, a cargo del juez Santiago Pedraz, se señala que también hay una serie de guardias civiles que junto con Bonilla estarían obteniendo información directamente de las bases de datos de la Guardia Civil, asesorando en técnicas de contravigilancia e investigaciones para beneficiar al PP.
Cansada_de_amorales|@Cansada_de_amorales #214 Cerrar @ Sociolisto # 194 "Sanchez esta sereno, seguro de si mismo, confiado y trabajando por el futuro de España, le resbala lo que diga la UCO, por algo sera, no creen ustedes?" No sé de que anuncio ha copiado el texto, pero yo le voy a dar una descripción que se ajusta mucho más a la realidad. Sánchez está desquiciado porque su castillo de naipes se desmorona y sabe que si las cosas siguen así las probabilidades de entrar en prisión por sus numerosos delitos son muy altas, así que debe de andar como un loco mandando Falcones a República Dominicana. A ver si alguien del foro puede decirnos cuántos vuelos ha hecho el Falcón a República Dominicana en los últimos dos meses? "A ver si alguien del foro puede decirnos cuántos vuelos ha hecho el Falcón a República Dominicana en los últimos dos meses?" Aunque todavía nadie ha resuelto mi duda, acabo de leer en prensa que "Vox ha registrado en el Senado una pregunta por escrito para conocer los motivos del vuelo este lunes a la República Dominicana de un Airbus A-310" . @Sociolisto, mire qué poquito me he equivocado.
FURILO|@N0RL #252 Cerrar El Ibex 35 apunta a su mejor mes de mayo de toda la historia. El índice nacional sube cerca del 7% a falta de cerrar la sesión de este viernes con los bancos disparados. Diez comentarios tiene esta noticia. más mentiras...jijijijijijiji
Jaser|@PedroSanchezOdiaEspana #109 Cerrar Solo existen dos clases sociales. La clase extractora y la clase contributiva. El resto son distracciones que se inventa la clase extractora para tener a la clase contributiva peleada entre sí y que no tomen consciencia. Hemos recorrido el Camino de Servidumbre que vislumbró Hayek. Esto lo pagamos los siervos del Estado, o sea, los productivos. Claro, para que se lo lleven crudo los improductivos, y ladronazos del PSOE.
MenosLamentoyMasAccion|@Zark_7 #256 Cerrar @ ADELE_ # 231 Y los del PSOE liquidan a 150.000 españoles en pandemia, qué le vamos a hacer, verdad? anda tontolabas Ya que no sabes que Madrid en pandemia, tuvo el más alto índice de mortalidad de toda Europa, y son datos de investigación Europeos y no de España.
duncan_idaho|@ADELE_ #242 Cerrar @ duncan_idaho # 227 ¿Qué delito ha cometido Begoña, señor? Y dese prisa, el autobús del Imserso está esperando. Nada, bobadas: malversación, prevaricación, tráfico de influencias y corrupción en los negocios. Y tal vez narcotráfico, aunque todavía no se sabe con certeza.
uno_que_pasaba|@in99 #248 Cerrar Pero desde hace casi 4 años en la junta quien gobierna? Pero llevan un retraso de más de 40 años de Socialismo, y ya se ve una notable mejoría.
Yonoencajo|¿Los socialistas hicieron todo eso? Nada, no puede ser. Eso es un bulo de la derecha y la extrema derecha; de los guardias de la UCO (que son todos malos malísimos); de los jueces (todos malos menos los de Jueces para la Democracia); los medios de comunicación perversos (todos menos El País, La Ser, La Sexta, los indepes, con La Vanguardia a la cabeza y, por supuesto RTVE, que son objetivos y honestos). En fin, los buenos frente a la gentuza que tiene la osadía de no plegarse a las opiniones cambiantes y al funcionamiento de las extraordinarias, eficaces y modernas alcantarillas del Estado, a cuyo mando está el gran timonel.
CVB72|Nuevamente se demuestra la escandalosa corrupción del PSOE que lleva saqueando las arcas públicas desde que se constituyó. Está en su ADN, robar y robar para alimentar a todo el aparato. Pero no pasa nada, cuando les echan del poder ya están hinchados de dinero para aguantar otra legistatura de la derecha que tiene que arreglar las cuentas públicas. Cuando están arregladas les buscan un escandalo para volver al poder y seguir trincando. Cuando echemos a este gobierno de chorizos y corruptos veremos el agujero que han dejado. Que se intuye grandioso.
El_democrata|@Stopfascismo #208 Cerrar Veo a los ultras agitados. Tranquilos camaradas. Q el PPartido de los Rato, Zaplana, Cascos, Matas, Mayo, Soria, Correa, El Bigotes, el Albondiguilla, Costa, Camps, Fabra, González, Granados, Cifuentes, Bárcenas, Jorge Fernández Díaz, Ayuso hable de corrupción es una especie de chiste malo sin gracia. Así q lo dicho tranquilidad y mucho lorazepam hasta 2027. Y a partir de ahí ya veremos q con el gallego a los mandos hay chollo El PSOE al completo es una mafia. Hablando de ultras, tenéis a la ultraderecha y a la ultraizquierda apoyando a este gobierno mafioso. No sé de qué habláis ...
Stopfascismo|Después de las jessicas de las Leire de los Aldama y de los PPeinados queda lo q hay un gobierno q gobierna y bien por cierto y una oposición q es la nada.
Pirulas3|@Sociolisto #194 Cerrar Ya no se sabe que es verdad ni que es mentira con la UCO, todos los dias sale un nuevo informe, con ataques directos al PSOE, nada que toque al PP ni Vox, esta identidad esta perdiendo toda credibilidad, si todo lo que ha sacado fuera cierto, el 90% de los militantes del PSOE estarian ya en prision, pero no es el caso, asi que tengo mis dudas de la veracidad y procedencia de la informacion caotica y errada de la UCO, siento decirles que les estan tomando el pelo, Sanchez esta sereno, seguro de si mismo, confiado y trabajando por el futuro de España, le resbala lo que diga la UCO, por algo sera, no creen ustedes? Sí, la identidad está perdiendo credibilidad. Si escribes como Observarlo o como Corán tendrás más. Hala, buenos burkas...
El_futuro_ya_paso|La pastilla, @ADELE_ #245 Cerrar @ JIMA # 233 No, ahora los rojos vamos a votar a Vox. Es que de repente nos gusta su alegre franquismo, no sé. , la pastilla. Y las comas, ya sabe, las comas.
Atrincar|@ADELE_ #245 Cerrar @ JIMA # 233 No, ahora los rojos vamos a votar a Vox. Es que de repente nos gusta su alegre franquismo, no sé. todavía sigues cacareando eso de que tenemos Pedro para rato? Sois todos tal para cual. Que verguenza
PAUS|@Zark_7 #141 Cerrar Este año he vuelto a marcar la casilla de la Iglesia en la renta. Yo no pago pv tas ni co ca socialistas. Yo igual jajaja hacía mitad y mitad. Este año todo para la iglesia.
Pedro21658|@ADELE_ #231 Cerrar @ Zark_7 # 213 Otra diferencia, los del PP ahogan a 228 valencianos. Los del PSOE solo matan a 130.000 con su incompetencia.
Dilbert|@ADELE_ #238 Cerrar @ Dilbert # 237 Pues claro que la corrupción del PSOE existe, amigo mío. La corrupción está en todas partes. Lo que no tiene sentido es que El Mundo nos haga creer que en el PP no hay corrupción ,cuando ayer mismo imputaron al novio de Ayuso, o teniendo en cuenta que la sede del PP está pagada con dinero negro. Le veo preocupado con el dinero con el que se pagó la sede del PP o con delito fiscal presuntamente cometido por un ciudadano que resulta ser la pareja de la Presidenta de la Comunidad de Madrid y no le veo nada preocupado (no le he oido manifestar nada al respecto) por que el Partido Socialista OBRERO ESPAÑOL se haya convertido en una organización MAFIOSA que, además, se está cargando el sistema democrático que permitió que un país en desarrollo sea hoy, un país desarrollado. Bonus track: Antes de ZP, la derechona que tanto les preocupa era irrelevante. Ahora, no lo es.
MenosLamentoyMasAccion|@Penjamo20 #241 Cerrar 42 años de latrocinio, todos los Andaluces lo sabiamos, aqui no se trabajaba si no conocias a alguien o tenias carnet del partido, en cualquier oposicion si tenias el carnet del partido era un plus adicional que todos sabian. Se tardó 42 años de ruina en que muchos se dieran cuenta que sus beneficios eran la ruina de sus hijos, el PER, los enchufes, miles de millones malgastados, MILES, los ERE son una tonteria con el gasto de esos 42 años. Y aun asi, muchos socialistas de fuera de Andalucia se preguntan porque no gobiernan. Esta noticia para cualquier Andaluz no es ninguna novedad. 42 años de ruina dices. La mayor transformación social y económica en la historia de Andalucía, ha ocurrido en los primeros post dictadura. De tener una población mayormente analfabeta, ha pasado a ser educada, moderna, industrializada, autónoma, competente, y un motor económico importante dentro del estado por el turismo, por ejemplo. Oiga los que niegan y tergiversan la realidad como usted, deberian consultar a un sicólogo o pedir ayuda profesional, quizá así puedan ayudarle a ver la realidad.
Pedro21658|@ADELE_ #238 Cerrar @ Dilbert # 237 Pues claro que la corrupción del PSOE existe, amigo mío. La corrupción está en todas partes. Lo que no tiene sentido es que El Mundo nos haga creer que en el PP no hay corrupción ,cuando ayer mismo imputaron al novio de Ayuso, o teniendo en cuenta que la sede del PP está pagada con dinero negro. Explíqueme usted en qué se relaciona la corrupción del PP con que el novio de Ayuso no haya pagado lo que tenia que pagar a hacienda, es que la comparacion roza lo estúpido, si es por el chalet tienes hasta políticos con casas en parajes protegidos...Lo que a mí me escandaliza, es que sea directamente el presidente y su banda del Peugeot los más involucrados en la corrupción reciente, que estén atacando a jueces y a la UCO y que quieran hacer cambios en la forma en la que funciona nuestra justicia como poner a disposición a la UCO del fiscal en lugar de que sea del juez, porque de quién depende la fiscalía? De la mafia sanchista, por sino eres capaz de entenderlo.
Atrincar|@ADELE_ #242 Cerrar @ duncan_idaho # 227 ¿Qué delito ha cometido Begoña, señor? Y dese prisa, el autobús del Imserso está esperando. robar del heraldo público, trafico de influencias, falsedad documental, enriquecimiento ilícito, apropiación indebida... Y lo que no sepamos de su etapa anterior en las saunas de su padre. Le parece poco?
uno_que_pasaba|@N0RL #252 Cerrar El Ibex 35 apunta a su mejor mes de mayo de toda la historia. El índice nacional sube cerca del 7% a falta de cerrar la sesión de este viernes con los bancos disparados. Diez comentarios tiene esta noticia. Efectivamente, y hasta hace poco decíais que los ultra ricos especuladores ganan mientras la gente de la calle cada vez es más pobre, por algún milagro ahora veis una medalla para el gobierno porque el IBEX sube ¿Por qué de pronto eso os alegra tanto?
Pirulas3|@ElLerdorro #175 Cerrar Cuatro periodistas ratifican en el Supremo que conocieron la confesión de la pareja de Ayuso 36 horas antes que el fiscal general La informadores consignaron ante un notario mensajes y llamadas que acreditan que en la mañana del 12 de marzo de 2024 un trabajador de la Fiscalía de Madrid les confirmó que los abogados de González Amador negociaban un posible pacto Al final la que va ir palante es la fiscal que acusó al FG Saludos a "La informadores". Que debe ser la prima de la Jessi o de Miss Asturias...
Zark_7|@ADELE_ #231 Cerrar @ Zark_7 # 213 Otra diferencia, los del PP ahogan a 228 valencianos. Y los del PSOE liquidan a 150.000 españoles en pandemia, qué le vamos a hacer, verdad?
rafatoni|@ADELE_ #225 Cerrar @ PAUS # 224 Bueno, Casado también intentó sacar la corrupción del PP y mira cómo acabó. El PP, ese partido tan plural. , plural es el partido donde el Secretario general ordena apartar a todos aquel que discrepe de su opinión
rafatoni|@ADELE_ #231 Cerrar @ Zark_7 # 213 Otra diferencia, los del PP ahogan a 228 valencianos. , te permites licencias de hechos que están en el juzgado y que todavía se están investigando. De todas maneras los 228 son de dos comunidades, una del PSOE y la otra del PP.
Amaro_Pargo|@ADELE_ #238 Cerrar @ Dilbert # 237 Pues claro que la corrupción del PSOE existe, amigo mío. La corrupción está en todas partes. Lo que no tiene sentido es que El Mundo nos haga creer que en el PP no hay corrupción ,cuando ayer mismo imputaron al novio de Ayuso, o teniendo en cuenta que la sede del PP está pagada con dinero negro. CORRUPCIÓN HAY EN TODAS PARTES, Y TODOS LOS PARTIDOS, CUANTO MÁS POBRE ES UN PAÍS ¿. MAS CORRUPCIÓN. EN ESTE EL NUESTRO, EXISTE DESDE HACE DÉCADAS EL ¿. ¿Y DE LO MÍO QUE SEÑOR MINISTRO¿ LOS HISPANOS SOMOS DE MANOS LIGERAS, Y LO QUE TENDRÍA QUE SER YA UN RECLAMÓ, ES CORTAR DE CUAJÓ, CON UNA JUSTICIA SERIA Y DIGNA Y MÁS CÁRCELES Y MENOS AFORAMIENTOS.
N0RL|El Ibex 35 apunta a su mejor mes de mayo de toda la historia. El índice nacional sube cerca del 7% a falta de cerrar la sesión de este viernes con los bancos disparados. Diez comentarios tiene esta noticia.
